@date: 2014-06-26
@url: http://www.quanthistling.info/data/source/fastmowitz2008/dictionary-85-344.html
@source_title: Diccionario Achuar-Shiwiar ~ Castellano
@source_author: Fast Mowitz, Gerhard & de Fast, Ruby Warkentin & Fast Warkentin, Daniel
@source_year: 2008
QLCID	HEAD	HEAD_DOCULECT	TRANSLATION	TRANSLATION_DOCULECT	POS
fastmowitz2008/193/15	múkut múkut wajástin	Achuar-Shiwiar	humear	Castellano	v.i.
fastmowitz2008/193/16	mukútsap	Achuar-Shiwiar	ácaro	Castellano	s.
fastmowitz2008/193/17	atáshu mukútspari	Achuar-Shiwiar	ácaro de gallina	Castellano	
fastmowitz2008/193/18	múkuut	Achuar-Shiwiar	humareda	Castellano	s.
fastmowitz2008/193/18	múkuut	Achuar-Shiwiar	humarada	Castellano	s.
fastmowitz2008/193/18	múkuut	Achuar-Shiwiar	polvareda	Castellano	s.
fastmowitz2008/193/20	múkuut wajástin	Achuar-Shiwiar	evaporarse	Castellano	v.r.
fastmowitz2008/193/21	múkuut wajátin	Achuar-Shiwiar	vahar	Castellano	v.i.
fastmowitz2008/193/21	múkuut wajátin	Achuar-Shiwiar	vahear	Castellano	v.i.
fastmowitz2008/193/21	múkuut wajátin	Achuar-Shiwiar	humear	Castellano	v.i.
fastmowitz2008/193/21	múkuut wajátin	Achuar-Shiwiar	haber polvareda	Castellano	v.i.
fastmowitz2008/193/22	muncháng	Achuar-Shiwiar	conejo	Castellano	s.
fastmowitz2008/193/23	munchí̱	Achuar-Shiwiar	maracuyá silvestre	Castellano	s.
fastmowitz2008/193/24	múnia múnia	Achuar-Shiwiar	expresa la acción de mover una parte del cuerpo aunque esté inconsciente (culebras, animales de caza, peces)	Castellano	onom.
fastmowitz2008/193/24	múchia múchia	Achuar-Shiwiar	expresa la acción de mover una parte del cuerpo aunque esté inconsciente (culebras, animales de caza, peces)	Castellano	onom.
fastmowitz2008/193/25	muník	Achuar-Shiwiar	muñeca	Castellano	s.
fastmowitz2008/193/26	muntíish	Achuar-Shiwiar	suri (larva blanca de alto valor alimenticio que se cría en las palmeras tumbadas)	Castellano	s.
fastmowitz2008/193/26	puntíish	Achuar-Shiwiar	suri (larva blanca de alto valor alimenticio que se cría en las palmeras tumbadas)	Castellano	s.
fastmowitz2008/193/27	múntsachu	Achuar-Shiwiar	que no tiene pechos	Castellano	adj.
fastmowitz2008/193/27	múntsachu	Achuar-Shiwiar	que no tiene leche en el pecho	Castellano	adj.
fastmowitz2008/193/27	múnchau	Achuar-Shiwiar	que no tiene pechos	Castellano	adj.
fastmowitz2008/193/27	múnchau	Achuar-Shiwiar	que no tiene leche en el pecho	Castellano	adj.
fastmowitz2008/193/28	múntsatin	Achuar-Shiwiar	amamantar	Castellano	v.c.
fastmowitz2008/193/28	múntsatin	Achuar-Shiwiar	lactar	Castellano	v.c.
fastmowitz2008/193/28	múntsatin	Achuar-Shiwiar	dar el pecho	Castellano	v.c.
fastmowitz2008/193/29	múntstai	Achuar-Shiwiar	biberón	Castellano	s.
fastmowitz2008/193/30	múntstuatin	Achuar-Shiwiar	hacer mamar	Castellano	v.c.
fastmowitz2008/193/30	múntstuatin	Achuar-Shiwiar	dar el pecho (otra mujer que no es la madre)	Castellano	v.c.
fastmowitz2008/193/31	múntsu	Achuar-Shiwiar	pecho	Castellano	s.
fastmowitz2008/193/31	múntsu	Achuar-Shiwiar	teta	Castellano	s.
fastmowitz2008/193/31	múntsu	Achuar-Shiwiar	seno	Castellano	s.
fastmowitz2008/193/31	múntsu	Achuar-Shiwiar	leche materna	Castellano	s.
fastmowitz2008/194/2	muntsú kukúch	Achuar-Shiwiar	cocona alargada	Castellano	s.
fastmowitz2008/194/3	múntsu kúprau	Achuar-Shiwiar	huinsho	Castellano	s.
fastmowitz2008/194/3	múntsu kúprau	Achuar-Shiwiar	huinsha	Castellano	s.
fastmowitz2008/194/3	múntsu kúprau	Achuar-Shiwiar	último hijo o hija (lit. el último que tomó el pecho)	Castellano	s.
fastmowitz2008/194/3	múntsu ukúprau	Achuar-Shiwiar	huinsho	Castellano	s.
fastmowitz2008/194/3	múntsu ukúprau	Achuar-Shiwiar	huinsha	Castellano	s.
fastmowitz2008/194/3	múntsu ukúprau	Achuar-Shiwiar	último hijo o hija (lit. el último que tomó el pecho)	Castellano	s.
fastmowitz2008/194/4	muntsuátin	Achuar-Shiwiar	mamar	Castellano	v.i.
fastmowitz2008/194/4	muntsuátin	Achuar-Shiwiar	tomar el pecho	Castellano	v.i.
fastmowitz2008/194/5	múntsuk	Achuar-Shiwiar	sin dar el pecho	Castellano	adv.
fastmowitz2008/194/6	muntsúrtichu	Achuar-Shiwiar	sin senos	Castellano	adj.
fastmowitz2008/194/7	muntsúwach	Achuar-Shiwiar	nombre cariñoso para un sobrino o cuñado	Castellano	s.
fastmowitz2008/194/8	múra	Achuar-Shiwiar	loma	Castellano	s.
fastmowitz2008/194/8	múra	Achuar-Shiwiar	cerro	Castellano	s.
fastmowitz2008/194/8	múra	Achuar-Shiwiar	colina	Castellano	s.
fastmowitz2008/194/8	múra	Achuar-Shiwiar	elevación de tierra	Castellano	s.
fastmowitz2008/194/9	muráya yuwíich	Achuar-Shiwiar	moena canela (esp. de árbol)	Castellano	s.
fastmowitz2008/194/10	múrtin	Achuar-Shiwiar	beber	Castellano	v.t.
fastmowitz2008/194/10	amúrtin	Achuar-Shiwiar	beber	Castellano	v.t.
fastmowitz2008/194/10	umúrtin	Achuar-Shiwiar	beber	Castellano	v.t.
fastmowitz2008/194/11	múru	Achuar-Shiwiar	viruela	Castellano	s.
fastmowitz2008/194/11	múru	Achuar-Shiwiar	quitamuro	Castellano	s.
fastmowitz2008/194/12	murúri	Achuar-Shiwiar	su fleco	Castellano	s.pos.
fastmowitz2008/194/12	murúri	Achuar-Shiwiar	su franja	Castellano	s.pos.
fastmowitz2008/194/12	murúri	Achuar-Shiwiar	su tira	Castellano	s.pos.
fastmowitz2008/194/13	sentá murúri	Achuar-Shiwiar	flecos	Castellano	
fastmowitz2008/194/13	sentá murúri	Achuar-Shiwiar	franjas de la cinta	Castellano	
fastmowitz2008/194/14	murúrtin	Achuar-Shiwiar	franjas	Castellano	s.
fastmowitz2008/194/14	murúrtin	Achuar-Shiwiar	flecos	Castellano	s.
fastmowitz2008/194/15	murúsh	Achuar-Shiwiar	abeja negra que come fruta madura	Castellano	s.
fastmowitz2008/194/15	murúshi	Achuar-Shiwiar	abeja negra que come fruta madura	Castellano	s.
fastmowitz2008/194/16	murúshi númi	Achuar-Shiwiar	sicopapa (esp. de árbol)	Castellano	s.
fastmowitz2008/194/17	musách	Achuar-Shiwiar	pléyades	Castellano	s.
fastmowitz2008/194/17	musách	Achuar-Shiwiar	las siete cabrillas (constelación por la cual los achuar determinan el año)	Castellano	s.
fastmowitz2008/194/17	musách	Achuar-Shiwiar	año	Castellano	s.
fastmowitz2008/194/18	musáchrintin	Achuar-Shiwiar	teniendo años de edad	Castellano	adv.
fastmowitz2008/194/19	músap	Achuar-Shiwiar	pusanga	Castellano	s.
fastmowitz2008/194/19	músap	Achuar-Shiwiar	filtro de amor	Castellano	s.
fastmowitz2008/194/20	musúup	Achuar-Shiwiar	especie de rana comestible	Castellano	s.
fastmowitz2008/194/21	múshamsha	Achuar-Shiwiar	rancio (manteca)	Castellano	adj.
fastmowitz2008/194/22	mushátmartin	Achuar-Shiwiar	brillar opacamente (luna, linterna)	Castellano	v.i.
fastmowitz2008/194/23	tsaa mushátmamratin	Achuar-Shiwiar	eclipsarse el sol	Castellano	
fastmowitz2008/194/24	tsaa mushátmamramu	Achuar-Shiwiar	eclipse el sol	Castellano	
fastmowitz2008/194/25	mushátmin	Achuar-Shiwiar	opaco (luna, linterna)	Castellano	adj.
fastmowitz2008/194/26	múshu	Achuar-Shiwiar	nariz	Castellano	s.
fastmowitz2008/194/26	múshu	Achuar-Shiwiar	hocico	Castellano	s.
fastmowitz2008/194/26	múshu	Achuar-Shiwiar	trompa	Castellano	s.
fastmowitz2008/194/26	múshu	Achuar-Shiwiar	leishmaniasis	Castellano	s.
fastmowitz2008/194/26	múshu	Achuar-Shiwiar	uta en la nariz	Castellano	s.
fastmowitz2008/194/27	mushúm	Achuar-Shiwiar	embotado	Castellano	adj.
fastmowitz2008/194/27	mushúm	Achuar-Shiwiar	desafilado	Castellano	adj.
fastmowitz2008/194/27	mushúm	Achuar-Shiwiar	obtuso	Castellano	adj.
fastmowitz2008/194/27	mushúmp	Achuar-Shiwiar	embotado	Castellano	adj.
fastmowitz2008/194/27	mushúmp	Achuar-Shiwiar	desafilado	Castellano	adj.
fastmowitz2008/194/27	mushúmp	Achuar-Shiwiar	obtuso	Castellano	adj.
fastmowitz2008/194/28	mushúm najánatin	Achuar-Shiwiar	embotar	Castellano	
fastmowitz2008/194/29	mushúrkatin	Achuar-Shiwiar	contraer leishmaniasis (uta) que se manifiesta en la nariz	Castellano	v.i.
fastmowitz2008/194/30	mushúrtin	Achuar-Shiwiar	persona que tiene leishmaniasis (uta) en la nariz	Castellano	s.
fastmowitz2008/194/31	mut	Achuar-Shiwiar	colador hecho de una calabaza perforada	Castellano	s.
fastmowitz2008/194/32	múta	Achuar-Shiwiar	mota (esp. de pez)	Castellano	s.
fastmowitz2008/194/33	múti	Achuar-Shiwiar	botella	Castellano	s.
fastmowitz2008/194/33	butí	Achuar-Shiwiar	botella	Castellano	s.
fastmowitz2008/194/34	mutú̱	Achuar-Shiwiar	botón	Castellano	s.
fastmowitz2008/194/34	putúnas	Achuar-Shiwiar	botón	Castellano	s.
fastmowitz2008/194/35	mútur shíntai	Achuar-Shiwiar	chicote con que se arranca un motor	Castellano	s.
fastmowitz2008/194/36	mutútin	Achuar-Shiwiar	doblegarse (árboles en un ventarrón)	Castellano	v.r.
fastmowitz2008/195/1	mutúunakish	Achuar-Shiwiar	clavo huasca (esp. de liana que tiene olor parecido al del clavo de olor)	Castellano	s.
fastmowitz2008/195/2	mutúupach	Achuar-Shiwiar	motelo huayo (esp. de árbol que se usa para leña y da frutos negros y dulces)	Castellano	s.
fastmowitz2008/195/2	túupach	Achuar-Shiwiar	motelo huayo (esp. de árbol que se usa para leña y da frutos negros y dulces)	Castellano	s.
fastmowitz2008/195/3	mutsáitin	Achuar-Shiwiar	rebosar	Castellano	v.i.
fastmowitz2008/195/4	mútsang	Achuar-Shiwiar	derrumbe	Castellano	s.
fastmowitz2008/195/4	mútsang	Achuar-Shiwiar	desmoronamiento	Castellano	s.
fastmowitz2008/195/5	mutsúu	Achuar-Shiwiar	especie de pez	Castellano	s.
fastmowitz2008/195/6	mutsúuna	Achuar-Shiwiar	raya mama (esp. de pez no comestible)	Castellano	s.
fastmowitz2008/195/6	mutsúunap	Achuar-Shiwiar	raya mama (esp. de pez no comestible)	Castellano	s.
fastmowitz2008/195/6	mutsúup	Achuar-Shiwiar	raya mama (esp. de pez no comestible)	Castellano	s.
fastmowitz2008/195/7	muúch	Achuar-Shiwiar	dolor de ojos	Castellano	s.
fastmowitz2008/195/7	muúch	Achuar-Shiwiar	mal de ojos	Castellano	s.
fastmowitz2008/195/7	jí̱i̱much	Achuar-Shiwiar	dolor de ojos	Castellano	s.
fastmowitz2008/195/7	jí̱i̱much	Achuar-Shiwiar	mal de ojos	Castellano	s.
fastmowitz2008/195/8	muúchruktin	Achuar-Shiwiar	tener mal de ojos	Castellano	v.i.
fastmowitz2008/195/8	muúchruktin	Achuar-Shiwiar	tener dolor de ojos	Castellano	v.i.
fastmowitz2008/195/8	muúchruktin	Achuar-Shiwiar	tener pus en los ojos	Castellano	v.i.
fastmowitz2008/195/9	múuk	Achuar-Shiwiar	cabeza	Castellano	s.
fastmowitz2008/195/9	múuk	Achuar-Shiwiar	cabello	Castellano	s.
fastmowitz2008/195/9	múuk	Achuar-Shiwiar	pelo	Castellano	s.
fastmowitz2008/195/10	múuk apújtai	Achuar-Shiwiar	adorno hecho de cintas adornadas con plumas de tucán y cabello humano que los hombres llevan en la cabellera	Castellano	s.
fastmowitz2008/195/10	múuk pújtai	Achuar-Shiwiar	adorno hecho de cintas adornadas con plumas de tucán y cabello humano que los hombres llevan en la cabellera	Castellano	s.
fastmowitz2008/195/11	muuk sámpi	Achuar-Shiwiar	variedad de shimbillo	Castellano	s.
fastmowitz2008/195/12	múuk ukúnch	Achuar-Shiwiar	calavera	Castellano	s.
fastmowitz2008/195/12	múuk ukúnch	Achuar-Shiwiar	cráneo	Castellano	s.
fastmowitz2008/195/13	múuka	Achuar-Shiwiar	cabecera de la tarima	Castellano	s.
fastmowitz2008/195/14	múukapi	Achuar-Shiwiar	cabezón	Castellano	adj.
fastmowitz2008/195/14	múukapi	Achuar-Shiwiar	cabezota	Castellano	adj.
fastmowitz2008/195/14	múukapi	Achuar-Shiwiar	cabezudo	Castellano	adj.
fastmowitz2008/195/15	múukash	Achuar-Shiwiar	tupido (pelo, árboles)	Castellano	adj.
fastmowitz2008/195/16	múuken awákratin	Achuar-Shiwiar	peluquero	Castellano	s.
fastmowitz2008/195/16	múuken awáu	Achuar-Shiwiar	peluquero	Castellano	s.
fastmowitz2008/195/17	múuknaiyamu	Achuar-Shiwiar	cabeceo	Castellano	s.
fastmowitz2008/195/17	múuknaiyamu	Achuar-Shiwiar	golpe que se da a la pelota con la cabeza	Castellano	s.
fastmowitz2008/195/18	múuknaiyatin	Achuar-Shiwiar	cabecear la pelota	Castellano	v.t.
fastmowitz2008/195/19	múuktichu	Achuar-Shiwiar	calvo	Castellano	adj.
fastmowitz2008/195/20	múunakatin	Achuar-Shiwiar	tener hinchazón	Castellano	v.i.
fastmowitz2008/195/20	múunakatin	Achuar-Shiwiar	tener una dislocación	Castellano	v.i.
fastmowitz2008/195/20	múunkatin	Achuar-Shiwiar	tener hinchazón	Castellano	v.i.
fastmowitz2008/195/20	múunkatin	Achuar-Shiwiar	tener una dislocación	Castellano	v.i.
fastmowitz2008/195/21	múunakmau	Achuar-Shiwiar	hinchazón	Castellano	s.
fastmowitz2008/195/21	múunakmau	Achuar-Shiwiar	lisiadura	Castellano	s.
fastmowitz2008/195/21	múuniakmau	Achuar-Shiwiar	hinchazón	Castellano	s.
fastmowitz2008/195/21	múuniakmau	Achuar-Shiwiar	lisiadura	Castellano	s.
fastmowitz2008/195/22	múunkamu	Achuar-Shiwiar	hinchado	Castellano	adj.
fastmowitz2008/195/22	múunkamu	Achuar-Shiwiar	lisiado	Castellano	adj.
fastmowitz2008/195/23	mú̱u̱ship	Achuar-Shiwiar	planta que crece hasta un metro de altura	Castellano	s.
fastmowitz2008/195/23	mú̱u̱ship	Achuar-Shiwiar	tiene hojas anchas y la raíz se raspa y se da a los perros cazadores	Castellano	s.
fastmowitz2008/195/24	múwai	Achuar-Shiwiar	búho	Castellano	s.
fastmowitz2008/195/24	púru	Achuar-Shiwiar	búho	Castellano	s.
fastmowitz2008/195/25	muyáamu	Achuar-Shiwiar	náusea	Castellano	s.
fastmowitz2008/195/26	naam	Achuar-Shiwiar	metohuayo (esp. de árbol que da nueces comestibles)	Castellano	s.
fastmowitz2008/195/26	náampi	Achuar-Shiwiar	metohuayo (esp. de árbol que da nueces comestibles)	Castellano	s.
fastmowitz2008/195/27	náamkatin	Achuar-Shiwiar	hacerse nombrar	Castellano	v.r.
fastmowitz2008/195/27	náamkatin	Achuar-Shiwiar	recibir un nombramiento	Castellano	v.r.
fastmowitz2008/195/28	naanch	Achuar-Shiwiar	zorro chayo (esp. de pez)	Castellano	s.
fastmowitz2008/195/28	naanch	Achuar-Shiwiar	nombre de hombre	Castellano	s.
fastmowitz2008/196/2	náangke̱	Achuar-Shiwiar	su tallo grande y grueso de la yuca o la sachapapa	Castellano	s.pos.
fastmowitz2008/196/3	náar	Achuar-Shiwiar	pintón	Castellano	adj.
fastmowitz2008/196/3	náar	Achuar-Shiwiar	casi maduro	Castellano	adj.
fastmowitz2008/196/3	náar	Achuar-Shiwiar	a punto de madurar (plátanos, papayas, pijuayos)	Castellano	adj.
fastmowitz2008/196/4	náar	Achuar-Shiwiar	mi nombre	Castellano	s.pos.
fastmowitz2008/196/5	wína náarka núwaitjai títin	Achuar-Shiwiar	presentarse	Castellano	
fastmowitz2008/196/5	wína náarka núwaitjai títin	Achuar-Shiwiar	introducirse	Castellano	
fastmowitz2008/196/6	náari	Achuar-Shiwiar	su nombre (de él, ella, ellos, ellas)	Castellano	
fastmowitz2008/196/6	náari	Achuar-Shiwiar	nuestro nombre	Castellano	
fastmowitz2008/196/7	náari etsérkatin	Achuar-Shiwiar	presentar a una persona (lit. avisar su nombre)	Castellano	
fastmowitz2008/196/8	náartichu	Achuar-Shiwiar	sin nombre	Castellano	
fastmowitz2008/196/9	náartichuitai	Achuar-Shiwiar	que no tiene nombre	Castellano	adj.
fastmowitz2008/196/10	náartin	Achuar-Shiwiar	uno que tiene nombre	Castellano	s.
fastmowitz2008/196/11	náashmarmau	Achuar-Shiwiar	remojado en agua (frijoles, maíz, maní, arcilla, etc.)	Castellano	adj.
fastmowitz2008/196/12	náashmartin	Achuar-Shiwiar	remojar	Castellano	v.t.
fastmowitz2008/196/13	náatin	Achuar-Shiwiar	hacer	Castellano	v.i.
fastmowitz2008/196/14	náatkatin	Achuar-Shiwiar	ser famoso	Castellano	v.i.
fastmowitz2008/196/15	náek	Achuar-Shiwiar	soga del monte	Castellano	s.
fastmowitz2008/196/16	náeknum	Achuar-Shiwiar	yutobanco (esp. de árbol que se usa para leña)	Castellano	s.
fastmowitz2008/196/16	náeknum	Achuar-Shiwiar	erythroxylaceae y salacia macrantha	Castellano	s.
fastmowitz2008/196/17	nái	Achuar-Shiwiar	diente	Castellano	s.
fastmowitz2008/196/18	náir	Achuar-Shiwiar	mi diente	Castellano	
fastmowitz2008/196/19	naí	Achuar-Shiwiar	su diente (de él, ella, ustedes, ellos, ellas)	Castellano	
fastmowitz2008/196/19	naí	Achuar-Shiwiar	nuestro diente	Castellano	
fastmowitz2008/196/20	nái akáarau	Achuar-Shiwiar	niño que ha perdido los primeros dientes	Castellano	
fastmowitz2008/196/21	juun nái	Achuar-Shiwiar	diente permanente	Castellano	
fastmowitz2008/196/22	úchi nái	Achuar-Shiwiar	diente de leche	Castellano	
fastmowitz2008/196/22	úchi nái	Achuar-Shiwiar	diente temporal	Castellano	
fastmowitz2008/196/23	nái japírtin	Achuar-Shiwiar	cepillarse los dientes	Castellano	v.t.
fastmowitz2008/196/24	nái japítai	Achuar-Shiwiar	cepillo de dientes (lit. lo que se usa para limpiar los dientes)	Castellano	s.
fastmowitz2008/196/25	nái tsámpu	Achuar-Shiwiar	especie de escarabajo pequeño	Castellano	s.
fastmowitz2008/196/26	nái tsutsúktai	Achuar-Shiwiar	cepillo de dientes	Castellano	s.
fastmowitz2008/196/27	nái tsutsúukatin	Achuar-Shiwiar	cepillarse los dientes	Castellano	v.t.
fastmowitz2008/196/28	naichápri	Achuar-Shiwiar	especie de curuhuinse	Castellano	s.
fastmowitz2008/196/29	náikim	Achuar-Shiwiar	playa arenosa	Castellano	s.
fastmowitz2008/196/29	náikim	Achuar-Shiwiar	arena	Castellano	s.
fastmowitz2008/196/29	nayákim	Achuar-Shiwiar	playa arenosa	Castellano	s.
fastmowitz2008/196/29	nayákim	Achuar-Shiwiar	arena	Castellano	s.
fastmowitz2008/196/29	yayákim	Achuar-Shiwiar	playa arenosa	Castellano	s.
fastmowitz2008/196/29	yayákim	Achuar-Shiwiar	arena	Castellano	s.
fastmowitz2008/196/29	yáikim	Achuar-Shiwiar	playa arenosa	Castellano	s.
fastmowitz2008/196/29	yáikim	Achuar-Shiwiar	arena	Castellano	s.
fastmowitz2008/196/30	náim	Achuar-Shiwiar	tu nombre	Castellano	s.pos.
fastmowitz2008/196/30	náim	Achuar-Shiwiar	tu diente	Castellano	s.pos.
fastmowitz2008/196/31	náimpa	Achuar-Shiwiar	urpay micuna (esp. de yerba que invade las chacras)	Castellano	s.
fastmowitz2008/196/32	náin	Achuar-Shiwiar	elevación de tierra entre quebradas	Castellano	s.
fastmowitz2008/196/33	náinchau	Achuar-Shiwiar	sin nombre	Castellano	adj.
fastmowitz2008/196/33	náinchau	Achuar-Shiwiar	sin dientes	Castellano	adj.
fastmowitz2008/196/34	náinchawaitai	Achuar-Shiwiar	uno que no tiene dientes	Castellano	s.
fastmowitz2008/196/34	náinchawaitai	Achuar-Shiwiar	uno que no tiene nombre	Castellano	s.
fastmowitz2008/197/1	náip	Achuar-Shiwiar	todo lo que muerde	Castellano	s.
fastmowitz2008/197/2	náirau	Achuar-Shiwiar	endentecido	Castellano	adj.
fastmowitz2008/197/2	náirau	Achuar-Shiwiar	con dientes (niño desde los seis meses)	Castellano	adj.
fastmowitz2008/197/3	náirtin	Achuar-Shiwiar	malograrse (comida)	Castellano	v.r.
fastmowitz2008/197/4	náiru	Achuar-Shiwiar	malogrado (comida)	Castellano	adj.
fastmowitz2008/197/5	náirung	Achuar-Shiwiar	nylon	Castellano	s.
fastmowitz2008/197/6	najáimia pujú	Achuar-Shiwiar	enfermizo	Castellano	adj.
fastmowitz2008/197/6	najáimia pujú	Achuar-Shiwiar	delicado (lit. vive con dolores)	Castellano	adj.
fastmowitz2008/197/7	najáimiamu	Achuar-Shiwiar	dolor	Castellano	s.
fastmowitz2008/197/7	najáimiamu	Achuar-Shiwiar	dolencia	Castellano	s.
fastmowitz2008/197/7	najáimiamu	Achuar-Shiwiar	enfermedad	Castellano	s.
fastmowitz2008/197/8	najáimiamu irimí	Achuar-Shiwiar	analgésico	Castellano	s.
fastmowitz2008/197/8	najáimiamu irimí	Achuar-Shiwiar	medicina contra el dolor	Castellano	s.
fastmowitz2008/197/8	najáimiashtai irimí	Achuar-Shiwiar	analgésico	Castellano	s.
fastmowitz2008/197/8	najáimiashtai irimí	Achuar-Shiwiar	medicina contra el dolor	Castellano	s.
fastmowitz2008/197/9	najáimiatin	Achuar-Shiwiar	tener dolor	Castellano	v.i.
fastmowitz2008/197/9	najáimiatin	Achuar-Shiwiar	estar adolorido	Castellano	v.i.
fastmowitz2008/197/9	najáimiatin	Achuar-Shiwiar	estar mal de salud	Castellano	v.i.
fastmowitz2008/197/10	najáimiau	Achuar-Shiwiar	enfermo	Castellano	adj.
fastmowitz2008/197/11	najáimichu	Achuar-Shiwiar	sano (lit. no teniendo dolores)	Castellano	adj.
fastmowitz2008/197/12	najáip	Achuar-Shiwiar	persona que tiene poco pelo en la frente	Castellano	s.
fastmowitz2008/197/12	nijiáip	Achuar-Shiwiar	persona que tiene poco pelo en la frente	Castellano	s.
fastmowitz2008/197/13	najámamu	Achuar-Shiwiar	huella	Castellano	s.
fastmowitz2008/197/13	najámamu	Achuar-Shiwiar	pisada	Castellano	s.
fastmowitz2008/197/14	najámatin	Achuar-Shiwiar	dejar pisadas	Castellano	v.i.
fastmowitz2008/197/14	najámatin	Achuar-Shiwiar	dejar huellas	Castellano	v.i.
fastmowitz2008/197/15	najámin	Achuar-Shiwiar	dolorido	Castellano	adj.
fastmowitz2008/197/15	najámin	Achuar-Shiwiar	doliente	Castellano	adj.
fastmowitz2008/197/16	najámtikiatin	Achuar-Shiwiar	hacer pisar	Castellano	v.c.
fastmowitz2008/197/17	nájamu	Achuar-Shiwiar	patada	Castellano	s.
fastmowitz2008/197/17	nájamu	Achuar-Shiwiar	puntapié	Castellano	s.
fastmowitz2008/197/18	najánamu	Achuar-Shiwiar	de	Castellano	adj.
fastmowitz2008/197/18	najánamu	Achuar-Shiwiar	hecho de	Castellano	adj.
fastmowitz2008/197/19	najánatin	Achuar-Shiwiar	hacer	Castellano	v.t.
fastmowitz2008/197/20	ma̱e̱ najánatin	Achuar-Shiwiar	alisar	Castellano	
fastmowitz2008/197/20	ma̱e̱ najánatin	Achuar-Shiwiar	hacer liso	Castellano	
fastmowitz2008/197/21	najánatin	Achuar-Shiwiar	hacerse	Castellano	v.r.
fastmowitz2008/197/21	najánatin	Achuar-Shiwiar	convertirse en algo	Castellano	v.r.
fastmowitz2008/197/21	najántratin	Achuar-Shiwiar	hacerse	Castellano	v.r.
fastmowitz2008/197/21	najántratin	Achuar-Shiwiar	convertirse en algo	Castellano	v.r.
fastmowitz2008/197/22	najáraip	Achuar-Shiwiar	lisa (esp. de pez)	Castellano	s.
fastmowitz2008/197/22	najáraip	Achuar-Shiwiar	nombre de mujer	Castellano	s.
fastmowitz2008/197/23	najármau	Achuar-Shiwiar	pisada	Castellano	s.
fastmowitz2008/197/23	najármau	Achuar-Shiwiar	huella	Castellano	s.
fastmowitz2008/197/24	najártin	Achuar-Shiwiar	pisar	Castellano	v.t.
fastmowitz2008/197/24	najártin	Achuar-Shiwiar	hollar	Castellano	v.t.
fastmowitz2008/197/24	najártin	Achuar-Shiwiar	patear	Castellano	v.t.
fastmowitz2008/197/24	najártin	Achuar-Shiwiar	dar una patada	Castellano	v.t.
fastmowitz2008/197/25	najátmartin	Achuar-Shiwiar	pisar en algo y lastimarse	Castellano	v.t.
fastmowitz2008/197/26	najátur	Achuar-Shiwiar	mi nuera	Castellano	s.pos.
fastmowitz2008/197/27	najátim	Achuar-Shiwiar	tu nuera	Castellano	
fastmowitz2008/197/28	najáti	Achuar-Shiwiar	su nuera (de él)	Castellano	
fastmowitz2008/197/29	najínch	Achuar-Shiwiar	canasta vieja donde se guarda la sal y la carne ahumada	Castellano	s.
fastmowitz2008/197/30	nájmarmau	Achuar-Shiwiar	maldición	Castellano	s.
fastmowitz2008/197/30	nájmarmau	Achuar-Shiwiar	embrujamiento	Castellano	s.
fastmowitz2008/197/31	nájmarmau	Achuar-Shiwiar	embrujado	Castellano	adj.
fastmowitz2008/197/31	nájmarmau	Achuar-Shiwiar	maldito	Castellano	adj.
fastmowitz2008/197/32	nájmartin	Achuar-Shiwiar	embrujar	Castellano	v.t.
fastmowitz2008/197/32	nájmartin	Achuar-Shiwiar	hechizar	Castellano	v.t.
fastmowitz2008/197/32	nájmatratin	Achuar-Shiwiar	embrujar	Castellano	v.t.
fastmowitz2008/197/32	nájmatratin	Achuar-Shiwiar	hechizar	Castellano	v.t.
fastmowitz2008/197/33	naju̱á̱rtin	Achuar-Shiwiar	sentir dolor	Castellano	v.i.
fastmowitz2008/197/33	naju̱á̱rtin	Achuar-Shiwiar	estar adolorido	Castellano	v.i.
fastmowitz2008/197/33	niáju̱a̱rtin	Achuar-Shiwiar	sentir dolor	Castellano	v.i.
fastmowitz2008/197/33	niáju̱a̱rtin	Achuar-Shiwiar	estar adolorido	Castellano	v.i.
fastmowitz2008/197/34	náka	Achuar-Shiwiar	delante	Castellano	adv.
fastmowitz2008/197/34	náka	Achuar-Shiwiar	enfrente	Castellano	adv.
fastmowitz2008/197/34	náka	Achuar-Shiwiar	al frente de alguien o algo	Castellano	adv.
fastmowitz2008/197/35	náka wajástin	Achuar-Shiwiar	estar al frente de alguien o algo	Castellano	
fastmowitz2008/198/2	nakáamaktin	Achuar-Shiwiar	traspasarse una parte del cuerpo	Castellano	v.r.
fastmowitz2008/198/3	nakáapur	Achuar-Shiwiar	especie de árbol cuya savia se usa para la elaboración del curare. su semilla es alimento del majás y se utiliza también para frotarse la piel contra el mundialillo	Castellano	s.
fastmowitz2008/198/4	nakákmau	Achuar-Shiwiar	partido	Castellano	adj.
fastmowitz2008/198/4	nakákmau	Achuar-Shiwiar	rajado	Castellano	adj.
fastmowitz2008/198/5	nákakratchau	Achuar-Shiwiar	impaciente	Castellano	adj.
fastmowitz2008/198/6	nakáktin	Achuar-Shiwiar	partir	Castellano	v.t.
fastmowitz2008/198/6	nakáktin	Achuar-Shiwiar	dividir en varias partes	Castellano	v.t.
fastmowitz2008/198/6	nakáktin	Achuar-Shiwiar	pishtar carne	Castellano	v.t.
